name;z3-runtime;z3-result;cvc4-runtime;cvc4-result;noodler-runtime;noodler-result
../formulae/kaluza-hard/eq666.txt.smt2;0.03; sat;0.03; sat;55.5; sat
../formulae/kaluza-hard/eq667.txt.smt2;1.0; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq668.txt.smt2;0.04; sat;0.04; sat;44.57; sat
../formulae/kaluza-hard/eq669.txt.smt2;0.02; sat;0.04; sat;44.74; sat
../formulae/kaluza-hard/eq67.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq670.txt.smt2;47.08; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq671.txt.smt2;0.02; sat;0.03; sat;0.69; sat
../formulae/kaluza-hard/eq672.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq673.txt.smt2;0.84; sat;0.03; sat;3.49; sat
../formulae/kaluza-hard/eq674.txt.smt2;0.02; sat;0.02; sat;0.69; sat
../formulae/kaluza-hard/eq675.txt.smt2;0.03; sat;0.04; sat;44.66; sat
../formulae/kaluza-hard/eq676.txt.smt2;0.05; sat;0.04; sat;3.45; sat
../formulae/kaluza-hard/eq677.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq678.txt.smt2;TO;TO;0.04; sat;TO;TO
../formulae/kaluza-hard/eq679.txt.smt2;0.02; sat;0.03; sat;44.72; sat
../formulae/kaluza-hard/eq68.txt.smt2;TO;TO;0.08; sat;TO;TO
../formulae/kaluza-hard/eq680.txt.smt2;0.31; sat;0.04; sat;58.76; sat
../formulae/kaluza-hard/eq681.txt.smt2;TO;TO;0.05; sat;TO;TO
../formulae/kaluza-hard/eq682.txt.smt2;0.83; sat;0.09; sat;TO;TO
../formulae/kaluza-hard/eq683.txt.smt2;0.43; sat;0.05; sat;59.0; sat
../formulae/kaluza-hard/eq684.txt.smt2;0.02; sat;0.04; sat;44.73; sat
../formulae/kaluza-hard/eq685.txt.smt2;0.01; sat;0.02; sat;0.67; sat
../formulae/kaluza-hard/eq686.txt.smt2;0.01; sat;0.02; sat;0.66; sat
../formulae/kaluza-hard/eq687.txt.smt2;0.02; sat;0.05; sat;44.58; sat
../formulae/kaluza-hard/eq688.txt.smt2;0.02; sat;0.03; sat;55.51; sat
../formulae/kaluza-hard/eq689.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq69.txt.smt2;2.0; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq690.txt.smt2;0.02; sat;0.04; sat;44.64; sat
../formulae/kaluza-hard/eq691.txt.smt2;0.02; sat;0.02; sat;0.69; sat
../formulae/kaluza-hard/eq692.txt.smt2;0.7; sat;0.04; sat;44.56; sat
../formulae/kaluza-hard/eq693.txt.smt2;0.45; sat;0.07; sat;TO;TO
../formulae/kaluza-hard/eq694.txt.smt2;TO;TO;0.07; sat;TO;TO
../formulae/kaluza-hard/eq695.txt.smt2;17.81; sat;0.07; sat;TO;TO
../formulae/kaluza-hard/eq696.txt.smt2;7.64; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq697.txt.smt2;0.65; sat;0.04; sat;44.5; sat
../formulae/kaluza-hard/eq698.txt.smt2;0.01; sat;0.03; sat;0.69; sat
../formulae/kaluza-hard/eq699.txt.smt2;0.74; sat;0.09; sat;TO;TO
../formulae/kaluza-hard/eq7.txt.smt2;0.01; sat;0.02; sat;0.69; sat
../formulae/kaluza-hard/eq70.txt.smt2;0.73; sat;0.04; sat;44.63; sat
../formulae/kaluza-hard/eq700.txt.smt2;TO;TO;0.05; sat;TO;TO
../formulae/kaluza-hard/eq701.txt.smt2;0.02; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq702.txt.smt2;0.06; sat;0.04; sat;TO;TO
../formulae/kaluza-hard/eq703.txt.smt2;1.09; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq704.txt.smt2;42.94; sat;0.04; sat;TO;TO
../formulae/kaluza-hard/eq705.txt.smt2;TO;TO;0.04; sat;TO;TO
../formulae/kaluza-hard/eq706.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq707.txt.smt2;0.3; sat;0.04; sat;TO;TO
../formulae/kaluza-hard/eq708.txt.smt2;0.01; sat;0.03; sat;0.65; sat
../formulae/kaluza-hard/eq709.txt.smt2;0.91; sat;0.05; sat;14.64; sat
../formulae/kaluza-hard/eq71.txt.smt2;0.01; sat;0.03; sat;0.63; sat
../formulae/kaluza-hard/eq710.txt.smt2;0.04; sat;0.03; sat;56.28; sat
../formulae/kaluza-hard/eq711.txt.smt2;TO;TO;0.04; sat;130.34; sat
../formulae/kaluza-hard/eq712.txt.smt2;1.39; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq713.txt.smt2;0.02; sat;0.01; sat;0.68; sat
../formulae/kaluza-hard/eq714.txt.smt2;0.01; sat;0.02; sat;0.71; sat
../formulae/kaluza-hard/eq715.txt.smt2;0.06; sat;0.04; sat;TO;TO
../formulae/kaluza-hard/eq716.txt.smt2;4.4; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq717.txt.smt2;0.01; sat;0.03; sat;0.7; sat
../formulae/kaluza-hard/eq718.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq719.txt.smt2;0.39; sat;0.09; sat;TO;TO
../formulae/kaluza-hard/eq72.txt.smt2;0.07; sat;0.04; sat;TO;TO
../formulae/kaluza-hard/eq720.txt.smt2;0.03; sat;0.04; sat;44.7; sat
../formulae/kaluza-hard/eq721.txt.smt2;1.81; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq722.txt.smt2;TO;TO;0.05; sat;14.72; sat
../formulae/kaluza-hard/eq723.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq724.txt.smt2;0.71; sat;0.05; sat;44.52; sat
../formulae/kaluza-hard/eq725.txt.smt2;0.19; sat;0.02; sat;1.07; sat
../formulae/kaluza-hard/eq726.txt.smt2;TO;TO;0.04; sat;TO;TO
../formulae/kaluza-hard/eq727.txt.smt2;TO;TO;0.08; sat;TO;TO
../formulae/kaluza-hard/eq728.txt.smt2;0.06; sat;0.04; sat;129.01; sat
../formulae/kaluza-hard/eq729.txt.smt2;0.04; sat;0.04; sat;44.38; sat
../formulae/kaluza-hard/eq73.txt.smt2;0.03; sat;0.07; sat;TO;TO
../formulae/kaluza-hard/eq730.txt.smt2;0.02; sat;0.04; sat;45.2; sat
../formulae/kaluza-hard/eq731.txt.smt2;TO;TO;0.05; sat;TO;TO
../formulae/kaluza-hard/eq732.txt.smt2;0.37; sat;0.07; sat;TO;TO
../formulae/kaluza-hard/eq733.txt.smt2;0.01; sat;0.02; sat;0.67; sat
../formulae/kaluza-hard/eq734.txt.smt2;2.75; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq735.txt.smt2;0.1; sat;0.04; sat;44.85; sat
../formulae/kaluza-hard/eq736.txt.smt2;0.03; sat;0.03; sat;5.35; sat
../formulae/kaluza-hard/eq737.txt.smt2;0.05; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq738.txt.smt2;0.02; sat;0.04; sat;44.86; sat
../formulae/kaluza-hard/eq739.txt.smt2;0.59; sat;0.08; sat;TO;TO
../formulae/kaluza-hard/eq74.txt.smt2;TO;TO;0.03; sat;29.8; sat
../formulae/kaluza-hard/eq740.txt.smt2;0.04; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq741.txt.smt2;0.12; sat;0.09; sat;TO;TO
../formulae/kaluza-hard/eq742.txt.smt2;0.4; sat;0.05; sat;59.0; sat
../formulae/kaluza-hard/eq743.txt.smt2;0.03; sat;0.03; sat;5.34; sat
../formulae/kaluza-hard/eq744.txt.smt2;0.34; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq745.txt.smt2;0.39; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq746.txt.smt2;0.01; sat;0.02; sat;0.68; sat
../formulae/kaluza-hard/eq747.txt.smt2;1.49; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq748.txt.smt2;TO;TO;0.07; sat;TO;TO
../formulae/kaluza-hard/eq749.txt.smt2;0.54; sat;0.03; sat;58.99; sat
../formulae/kaluza-hard/eq75.txt.smt2;0.21; sat;0.03; sat;5.22; sat
../formulae/kaluza-hard/eq750.txt.smt2;1.12; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq751.txt.smt2;0.47; sat;0.07; sat;TO;TO
../formulae/kaluza-hard/eq752.txt.smt2;0.02; sat;0.02; sat;0.7; sat
../formulae/kaluza-hard/eq753.txt.smt2;TO;TO;0.09; sat;TO;TO
../formulae/kaluza-hard/eq754.txt.smt2;6.52; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq755.txt.smt2;0.19; sat;0.04; sat;45.29; sat
../formulae/kaluza-hard/eq756.txt.smt2;0.02; sat;0.04; sat;44.77; sat
../formulae/kaluza-hard/eq757.txt.smt2;0.87; sat;0.03; sat;3.54; sat
../formulae/kaluza-hard/eq758.txt.smt2;0.59; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq759.txt.smt2;0.03; sat;0.07; sat;TO;TO
../formulae/kaluza-hard/eq76.txt.smt2;TO;TO;0.05; sat;188.83; sat
../formulae/kaluza-hard/eq760.txt.smt2;0.74; sat;0.04; sat;44.66; sat
../formulae/kaluza-hard/eq761.txt.smt2;0.05; sat;0.09; sat;TO;TO
../formulae/kaluza-hard/eq762.txt.smt2;0.03; sat;0.03; sat;0.68; sat
../formulae/kaluza-hard/eq763.txt.smt2;0.57; sat;0.03; sat;55.38; sat
../formulae/kaluza-hard/eq764.txt.smt2;4.79; sat;0.04; sat;TO;TO
../formulae/kaluza-hard/eq765.txt.smt2;0.03; sat;0.03; sat;5.13; sat
../formulae/kaluza-hard/eq766.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq767.txt.smt2;10.13; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq768.txt.smt2;0.02; sat;0.04; sat;44.62; sat
../formulae/kaluza-hard/eq769.txt.smt2;0.14; sat;0.03; sat;55.33; sat
../formulae/kaluza-hard/eq77.txt.smt2;0.74; sat;0.04; sat;44.19; sat
../formulae/kaluza-hard/eq770.txt.smt2;0.02; sat;0.02; sat;0.69; sat
../formulae/kaluza-hard/eq771.txt.smt2;0.04; sat;0.04; sat;TO;TO
../formulae/kaluza-hard/eq772.txt.smt2;0.13; sat;0.09; sat;TO;TO
../formulae/kaluza-hard/eq773.txt.smt2;TO;TO;0.03; sat;55.42; sat
../formulae/kaluza-hard/eq774.txt.smt2;TO;TO;0.04; sat;174.95; sat
../formulae/kaluza-hard/eq775.txt.smt2;0.02; sat;0.04; sat;44.63; sat
../formulae/kaluza-hard/eq776.txt.smt2;3.17; sat;0.04; sat;0.77; sat
../formulae/kaluza-hard/eq777.txt.smt2;0.02; sat;0.02; sat;0.69; sat
../formulae/kaluza-hard/eq778.txt.smt2;0.03; sat;0.02; sat;0.65; sat
../formulae/kaluza-hard/eq779.txt.smt2;TO;TO;0.05; sat;TO;TO
../formulae/kaluza-hard/eq78.txt.smt2;0.01; sat;0.02; sat;0.68; sat
../formulae/kaluza-hard/eq780.txt.smt2;0.05; sat;0.03; sat;128.79; sat
../formulae/kaluza-hard/eq781.txt.smt2;0.04; sat;0.04; sat;44.86; sat
../formulae/kaluza-hard/eq782.txt.smt2;0.35; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq783.txt.smt2;0.09; sat;0.03; sat;44.89; sat
../formulae/kaluza-hard/eq784.txt.smt2;0.0; sat;0.03; sat;0.7; sat
../formulae/kaluza-hard/eq785.txt.smt2;0.02; sat;0.05; sat;45.03; sat
../formulae/kaluza-hard/eq786.txt.smt2;97.96; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq787.txt.smt2;0.06; sat;0.04; sat;3.49; sat
../formulae/kaluza-hard/eq788.txt.smt2;0.02; sat;0.02; sat;0.66; sat
../formulae/kaluza-hard/eq789.txt.smt2;0.01; sat;0.01; sat;0.68; sat
../formulae/kaluza-hard/eq79.txt.smt2;0.14; sat;0.03; sat;5.15; sat
../formulae/kaluza-hard/eq790.txt.smt2;0.02; sat;0.05; sat;44.69; sat
../formulae/kaluza-hard/eq791.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq792.txt.smt2;0.01; sat;0.03; sat;0.68; sat
../formulae/kaluza-hard/eq793.txt.smt2;TO;TO;0.04; sat;TO;TO
../formulae/kaluza-hard/eq794.txt.smt2;6.16; sat;0.07; sat;TO;TO
../formulae/kaluza-hard/eq795.txt.smt2;TO;TO;0.07; sat;TO;TO
../formulae/kaluza-hard/eq796.txt.smt2;0.03; sat;0.02; sat;0.66; sat
../formulae/kaluza-hard/eq797.txt.smt2;0.05; sat;0.04; sat;TO;TO
../formulae/kaluza-hard/eq798.txt.smt2;3.64; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq799.txt.smt2;0.59; sat;0.08; sat;TO;TO
../formulae/kaluza-hard/eq8.txt.smt2;0.42; sat;0.03; sat;129.3; sat
../formulae/kaluza-hard/eq80.txt.smt2;89.37; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq800.txt.smt2;0.56; sat;0.08; sat;TO;TO
../formulae/kaluza-hard/eq801.txt.smt2;0.44; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq802.txt.smt2;0.16; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq803.txt.smt2;0.38; sat;0.09; sat;TO;TO
../formulae/kaluza-hard/eq804.txt.smt2;1.58; sat;0.07; sat;TO;TO
../formulae/kaluza-hard/eq805.txt.smt2;TO;TO;0.05; sat;TO;TO
../formulae/kaluza-hard/eq806.txt.smt2;TO;TO;0.08; sat;TO;TO
../formulae/kaluza-hard/eq807.txt.smt2;2.26; sat;0.04; sat;TO;TO
../formulae/kaluza-hard/eq808.txt.smt2;0.02; sat;0.02; sat;0.71; sat
../formulae/kaluza-hard/eq809.txt.smt2;97.06; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq81.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq810.txt.smt2;TO;TO;0.07; sat;TO;TO
../formulae/kaluza-hard/eq811.txt.smt2;0.23; sat;0.04; sat;0.69; sat
../formulae/kaluza-hard/eq812.txt.smt2;TO;TO;0.07; sat;TO;TO
../formulae/kaluza-hard/eq813.txt.smt2;0.1; sat;0.04; sat;44.41; sat
../formulae/kaluza-hard/eq814.txt.smt2;6.25; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq815.txt.smt2;11.38; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq816.txt.smt2;1.92; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq817.txt.smt2;0.03; sat;0.04; sat;44.59; sat
../formulae/kaluza-hard/eq818.txt.smt2;0.54; sat;0.09; sat;TO;TO
../formulae/kaluza-hard/eq819.txt.smt2;0.74; sat;0.04; sat;44.81; sat
../formulae/kaluza-hard/eq82.txt.smt2;0.02; sat;0.02; sat;0.67; sat
../formulae/kaluza-hard/eq820.txt.smt2;TO;TO;0.04; sat;14.85; sat
../formulae/kaluza-hard/eq821.txt.smt2;31.56; sat;0.1; sat;TO;TO
../formulae/kaluza-hard/eq822.txt.smt2;TO;TO;0.09; sat;TO;TO
../formulae/kaluza-hard/eq823.txt.smt2;0.02; sat;0.03; sat;5.36; sat
../formulae/kaluza-hard/eq824.txt.smt2;0.45; sat;0.03; sat;129.01; sat
../formulae/kaluza-hard/eq825.txt.smt2;0.77; sat;0.03; sat;3.55; sat
../formulae/kaluza-hard/eq826.txt.smt2;0.02; sat;0.03; sat;0.7; sat
../formulae/kaluza-hard/eq827.txt.smt2;0.01; sat;0.02; sat;0.69; sat
../formulae/kaluza-hard/eq828.txt.smt2;0.01; sat;0.03; sat;0.67; sat
../formulae/kaluza-hard/eq829.txt.smt2;0.15; sat;0.03; sat;5.17; sat
../formulae/kaluza-hard/eq83.txt.smt2;3.35; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq830.txt.smt2;0.37; sat;0.09; sat;TO;TO
../formulae/kaluza-hard/eq831.txt.smt2;0.96; sat;0.09; sat;TO;TO
../formulae/kaluza-hard/eq832.txt.smt2;0.04; sat;0.03; sat;128.63; sat
../formulae/kaluza-hard/eq833.txt.smt2;0.43; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq834.txt.smt2;0.02; sat;0.02; sat;0.71; sat
../formulae/kaluza-hard/eq835.txt.smt2;0.98; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq836.txt.smt2;0.02; sat;0.03; sat;44.49; sat
../formulae/kaluza-hard/eq837.txt.smt2;0.1; sat;0.04; sat;44.41; sat
../formulae/kaluza-hard/eq838.txt.smt2;1.8; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq839.txt.smt2;0.06; sat;0.04; sat;44.48; sat
../formulae/kaluza-hard/eq84.txt.smt2;1.73; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq840.txt.smt2;0.26; sat;0.03; sat;128.98; sat
../formulae/kaluza-hard/eq841.txt.smt2;0.52; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq842.txt.smt2;1.29; sat;0.03; sat;TO;TO
../formulae/kaluza-hard/eq843.txt.smt2;0.3; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq844.txt.smt2;0.01; sat;0.03; sat;0.7; sat
../formulae/kaluza-hard/eq845.txt.smt2;0.06; sat;0.04; sat;130.11; sat
../formulae/kaluza-hard/eq846.txt.smt2;0.72; sat;0.04; sat;45.2; sat
../formulae/kaluza-hard/eq847.txt.smt2;0.15; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq848.txt.smt2;7.46; sat;0.07; sat;TO;TO
../formulae/kaluza-hard/eq849.txt.smt2;0.05; sat;0.02; sat;3.55; sat
../formulae/kaluza-hard/eq85.txt.smt2;TO;TO;0.05; sat;TO;TO
../formulae/kaluza-hard/eq850.txt.smt2;1.7; sat;0.04; sat;TO;TO
../formulae/kaluza-hard/eq851.txt.smt2;0.75; sat;0.04; sat;44.58; sat
../formulae/kaluza-hard/eq852.txt.smt2;0.01; sat;0.02; sat;0.66; sat
../formulae/kaluza-hard/eq853.txt.smt2;0.02; sat;0.04; sat;44.35; sat
../formulae/kaluza-hard/eq854.txt.smt2;0.37; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq855.txt.smt2;1.11; sat;0.07; sat;TO;TO
../formulae/kaluza-hard/eq856.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq857.txt.smt2;0.02; sat;0.03; sat;0.69; sat
../formulae/kaluza-hard/eq858.txt.smt2;0.44; sat;0.04; sat;TO;TO
../formulae/kaluza-hard/eq859.txt.smt2;1.74; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq86.txt.smt2;TO;TO;0.07; sat;TO;TO
../formulae/kaluza-hard/eq860.txt.smt2;TO;TO;0.05; sat;14.7; sat
../formulae/kaluza-hard/eq861.txt.smt2;TO;TO;0.07; sat;TO;TO
../formulae/kaluza-hard/eq862.txt.smt2;TO;TO;0.05; sat;TO;TO
../formulae/kaluza-hard/eq863.txt.smt2;0.01; sat;0.04; sat;44.45; sat
../formulae/kaluza-hard/eq864.txt.smt2;0.15; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq865.txt.smt2;0.17; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq866.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq867.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq868.txt.smt2;0.02; sat;0.02; sat;0.71; sat
../formulae/kaluza-hard/eq869.txt.smt2;TO;TO;0.34; sat;TO;TO
../formulae/kaluza-hard/eq87.txt.smt2;14.54; sat;0.07; sat;TO;TO
../formulae/kaluza-hard/eq870.txt.smt2;0.64; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq871.txt.smt2;4.44; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq872.txt.smt2;0.46; sat;0.04; sat;5.15; sat
../formulae/kaluza-hard/eq873.txt.smt2;TO;TO;0.05; sat;TO;TO
../formulae/kaluza-hard/eq874.txt.smt2;TO;TO;0.04; sat;TO;TO
../formulae/kaluza-hard/eq875.txt.smt2;0.03; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq876.txt.smt2;0.62; sat;0.05; sat;59.69; sat
../formulae/kaluza-hard/eq877.txt.smt2;0.05; sat;0.03; sat;5.39; sat
../formulae/kaluza-hard/eq878.txt.smt2;TO;TO;0.07; sat;TO;TO
../formulae/kaluza-hard/eq879.txt.smt2;3.86; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq88.txt.smt2;0.02; sat;0.05; sat;44.6; sat
../formulae/kaluza-hard/eq880.txt.smt2;TO;TO;0.09; sat;TO;TO
../formulae/kaluza-hard/eq881.txt.smt2;TO;TO;0.05; sat;14.64; sat
../formulae/kaluza-hard/eq882.txt.smt2;0.1; sat;0.04; sat;5.16; sat
../formulae/kaluza-hard/eq883.txt.smt2;TO;TO;0.07; sat;TO;TO
../formulae/kaluza-hard/eq884.txt.smt2;TO;TO;0.05; sat;TO;TO
../formulae/kaluza-hard/eq885.txt.smt2;1.2; sat;0.03; sat;5.11; sat
../formulae/kaluza-hard/eq886.txt.smt2;13.01; sat;0.05; sat;TO;TO
../formulae/kaluza-hard/eq887.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq888.txt.smt2;TO;TO;0.09; sat;TO;TO
../formulae/kaluza-hard/eq889.txt.smt2;0.91; sat;0.03; sat;0.7; sat
../formulae/kaluza-hard/eq89.txt.smt2;2.36; sat;0.04; sat;TO;TO
../formulae/kaluza-hard/eq890.txt.smt2;0.33; sat;0.04; sat;36.32; sat
../formulae/kaluza-hard/eq891.txt.smt2;0.14; sat;0.03; sat;55.45; sat
../formulae/kaluza-hard/eq892.txt.smt2;0.03; sat;0.05; sat;44.3; sat
../formulae/kaluza-hard/eq893.txt.smt2;0.32; sat;0.04; sat;59.12; sat
../formulae/kaluza-hard/eq894.txt.smt2;0.04; sat;0.04; sat;5.21; sat
../formulae/kaluza-hard/eq895.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq896.txt.smt2;0.05; sat;0.04; sat;TO;TO
../formulae/kaluza-hard/eq897.txt.smt2;0.57; sat;0.03; sat;54.97; sat
../formulae/kaluza-hard/eq9.txt.smt2;0.04; sat;0.04; sat;44.62; sat
../formulae/kaluza-hard/eq90.txt.smt2;0.08; sat;0.04; sat;59.45; sat
../formulae/kaluza-hard/eq91.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq92.txt.smt2;TO;TO;0.06; sat;TO;TO
../formulae/kaluza-hard/eq93.txt.smt2;0.03; sat;0.04; sat;44.57; sat
../formulae/kaluza-hard/eq94.txt.smt2;0.18; sat;0.04; sat;45.06; sat
../formulae/kaluza-hard/eq95.txt.smt2;0.04; sat;0.07; sat;TO;TO
../formulae/kaluza-hard/eq96.txt.smt2;0.04; sat;0.04; sat;3.52; sat
../formulae/kaluza-hard/eq97.txt.smt2;9.8; sat;0.06; sat;TO;TO
../formulae/kaluza-hard/eq98.txt.smt2;TO;TO;0.05; sat;TO;TO
../formulae/kaluza-hard/eq99.txt.smt2;0.14; sat;0.04; sat;5.15; sat
