name;z3-runtime;z3-result;cvc5-runtime;cvc5-result;z3-noodler-runtime;z3-noodler-b3b361a-result;z3-noodler-8dd2385-runtime;z3-noodler-8dd2385-result;z3-noodler-6724479-runtime;z3-noodler-6724479-result;z3-noodler-c680fa4-runtime;z3-noodler-c680fa4-result
../formulae/slent/slent_kaluza_9_sink.smt2;0.01; sat;0.01; sat;TO;TO;0.02; unsat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_315_sink.smt2;0.02; sat;0.03; sat;0.02; sat;0.05; sat;0.04; sat;0.05; sat
../formulae/slent/slent_kaluza_123_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_409_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_253_sink.smt2;0.02; sat;0.06; sat;0.04; sat;TO;TO;TO;TO;TO;TO
../formulae/slent/slent_kaluza_1604_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1432_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_1118_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1929_sink.smt2;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1742_sink.smt2;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1268_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_1574_sink.smt2;0.03; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_703_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_50_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_159_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1212_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.03; sat;0.01; sat;0.01; sat
../formulae/slent/slent_kaluza_1448_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1481_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_29656_sink.smt2;TO;TO;35.75; sat;0.04; sat;0.05; sat;0.05; sat;0.09; sat
../formulae/slent/slent_stranger_str_rep_32738_sink.smt2;TO;TO;0.11; sat;0.1; sat;0.1; sat;0.03; sat;0.16; sat
../formulae/slent/slent_kaluza_1030_sink.smt2;0.03; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1801_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_29526_sink.smt2;TO;TO;36.56; sat;0.05; sat;0.05; sat;0.06; sat;2.29; sat
../formulae/slent/slent_kaluza_1206_sink.smt2;0.0; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_467_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_184_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.04; sat;0.02; sat
../formulae/slent/slent_kaluza_1756_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_840_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_592_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_lan_rep_16674_sink.smt2;70.97; sat;0.03; sat;0.02; unknown;0.02; unknown;0.03; unknown;0.01; unknown
../formulae/slent/slent_stranger_str_rep_12116_sink.smt2;0.02; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_906_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_301_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_2200_sink.smt2;0.02; unsat;0.05; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1219_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_1733_sink.smt2;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1169_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.01; sat
../formulae/slent/slent_kaluza_1675_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_825_sink.smt2;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_21244_sink.smt2;0.03; unsat;0.08; unsat;0.81; unsat;0.75; unsat;0.7; unsat;0.3; unsat
../formulae/slent/slent_kaluza_222_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_10206_sink.smt2;0.04; sat;0.05; sat;0.02; sat;0.04; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_963_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat;0.01; sat
../formulae/slent/slent_stranger_str_rep_17756_sink.smt2;0.04; unsat;0.12; unsat;0.77; unsat;0.76; unsat;2.12; unsat;0.41; unsat
../formulae/slent/slent_kaluza_364_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_687_sink.smt2;0.02; sat;0.01; sat;0.03; sat;0.02; sat;0.01; sat;0.03; sat
../formulae/slent/slent_kaluza_1113_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.03; sat
../formulae/slent/slent_kaluza_1439_sink.smt2;0.15; sat;4.08; sat;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/slent/slent_kaluza_1325_sink.smt2;0.0; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_16988_sink.smt2;0.03; unsat;0.08; unsat;0.69; unsat;0.68; unsat;13.71; unsat;0.33; unsat
../formulae/slent/slent_kaluza_1055_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1780_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1749_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat
../formulae/slent/slent_stranger_str_rep_6345_sink.smt2;TO;TO;79.06; sat;0.17; sat;0.13; sat;0.12; sat;0.16; sat
../formulae/slent/slent_kaluza_2_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_21_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_896_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.03; sat;0.03; sat;0.01; sat
../formulae/slent/slent_stranger_str_rep_19488_sink.smt2;TO;TO;TO;TO;0.05; sat;0.05; sat;0.06; sat;7.78; sat
../formulae/slent/slent_kaluza_772_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_258_sink.smt2;0.02; sat;0.02; sat;0.03; sat;0.05; sat;0.06; sat;0.08; sat
../formulae/slent/slent_kaluza_550_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_35_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_1794_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_370_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_236_sink.smt2;0.02; sat;0.03; sat;0.02; sat;0.03; sat;0.04; sat;0.04; sat
../formulae/slent/slent_kaluza_831_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_19105_sink.smt2;0.02; unsat;0.08; unsat;0.91; unsat;0.87; unsat;0.81; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1661_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1382_sink.smt2;0.02; sat;0.02; sat;0.02; sat;0.06; sat;0.06; sat;0.06; sat
../formulae/slent/slent_stranger_str_rep_2164_sink.smt2;TO;TO;TO;TO;0.33; sat;TO;TO;0.98; sat;TO;TO
../formulae/slent/slent_kaluza_1511_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_14_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_601_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1851_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1898_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1256_sink.smt2;0.01; sat;0.02; sat;0.01; sat;0.07; sat;0.06; sat;0.06; sat
../formulae/slent/slent_kaluza_1126_sink.smt2;0.02; sat;0.02; sat;0.03; sat;0.07; sat;0.07; sat;0.08; sat
../formulae/slent/slent_stranger_str_rep_19062_sink.smt2;0.02; unsat;0.07; unsat;1.1; unsat;1.1; unsat;1.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_167_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_4413_sink.smt2;TO;TO;0.68; sat;0.07; sat;0.07; sat;0.07; sat;0.25; sat
../formulae/slent/slent_kaluza_351_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat
../formulae/slent/slent_kaluza_398_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_stranger_lan_rep_11004_sink.smt2;TO;TO;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.4; sat
../formulae/slent/slent_kaluza_217_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_598_sink.smt2;24.33; sat;0.06; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_1689_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_30184_sink.smt2;TO;TO;22.79; unsat;6.03; unsat;9.66; unsat;TO;TO;0.21; unsat
../formulae/slent/slent_kaluza_1524_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_1654_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.03; sat;0.01; sat
../formulae/slent/slent_kaluza_203_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_345_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_173_sink.smt2;0.02; sat;0.02; sat;0.02; sat;0.06; sat;0.07; sat;0.06; sat
../formulae/slent/slent_stranger_str_rep_19595_sink.smt2;0.04; unsat;0.08; unsat;4.88; unsat;4.95; unsat;7.59; unsat;1.24; unsat
../formulae/slent/slent_kaluza_1903_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1132_sink.smt2;0.01; sat;0.02; sat;0.02; sat;0.06; sat;0.06; sat;0.06; sat
../formulae/slent/slent_kaluza_1074_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_1845_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_109_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.03; sat
../formulae/slent/slent_kaluza_423_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_19526_sink.smt2;TO;TO;TO;TO;0.04; sat;0.06; sat;0.05; sat;0.06; sat
../formulae/slent/slent_kaluza_753_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_369_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_643_sink.smt2;0.01; unsat;0.01; unsat;TO;TO;0.01; unsat;0.02; sat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_17271_sink.smt2;0.07; sat;0.09; sat;0.05; sat;0.05; sat;0.05; sat;0.06; sat
../formulae/slent/slent_kaluza_475_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_56_sink.smt2;0.06; sat;0.1; sat;0.55; sat;TO;TO;TO;TO;TO;TO
../formulae/slent/slent_kaluza_533_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1678_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_7102_sink.smt2;0.37; sat;0.06; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_20623_sink.smt2;0.03; unsat;0.06; unsat;1.42; unsat;1.4; unsat;54.82; unsat;3.44; unsat
../formulae/slent/slent_kaluza_1022_sink.smt2;0.01; sat;0.02; sat;0.02; sat;0.06; sat;0.05; sat;0.07; sat
../formulae/slent/slent_kaluza_255_sink.smt2;0.01; sat;0.02; sat;0.02; sat;0.06; sat;0.05; sat;0.08; sat
../formulae/slent/slent_kaluza_852_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_313_sink.smt2;0.01; sat;0.02; sat;0.02; sat;0.06; sat;0.07; sat;0.06; sat
../formulae/slent/slent_kaluza_639_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_914_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1744_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_20690_sink.smt2;TO;TO;16.15; sat;0.06; sat;0.06; sat;0.05; sat;0.09; sat
../formulae/slent/slent_stranger_str_rep_18998_sink.smt2;TO;TO;TO;TO;0.07; sat;0.05; sat;0.06; sat;0.07; sat
../formulae/slent/slent_kaluza_1328_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_29300_sink.smt2;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.02; sat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_16958_sink.smt2;0.02; unsat;0.07; unsat;0.77; unsat;0.78; unsat;0.72; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_5169_sink.smt2;0.17; sat;0.1; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat
../formulae/slent/slent_kaluza_1566_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.0; unsat
../formulae/slent/slent_kaluza_900_sink.smt2;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_131_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_38_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_594_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_241_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_288_sink.smt2;0.02; unsat;0.06; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_16749_sink.smt2;TO;TO;0.04; sat;0.03; sat;0.03; sat;0.02; sat;TO;TO
../formulae/slent/slent_kaluza_1036_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1200_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_14050_sink.smt2;0.02; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_20771_sink.smt2;0.04; unsat;0.09; unsat;0.89; unsat;0.89; unsat;60.98; unsat;0.92; unsat
../formulae/slent/slent_kaluza_1493_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1941_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1988_sink.smt2;0.02; sat;0.0; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_527_sink.smt2;0.02; unsat;0.01; unsat;TO;TO;0.02; unsat;0.02; sat;0.02; unsat
../formulae/slent/slent_kaluza_42_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_461_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_182_sink.smt2;0.02; sat;0.01; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1401_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1292_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1771_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/slent/slent_stranger_str_rep_3072_sink.smt2;0.03; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.03; unsat
../formulae/slent/slent_stranger_str_rep_26083_sink.smt2;0.08; sat;0.08; sat;0.08; sat;0.09; sat;0.09; sat;0.1; sat
../formulae/slent/slent_kaluza_260_sink.smt2;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_19_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_29737_sink.smt2;0.03; unsat;0.07; unsat;0.85; unsat;0.83; unsat;0.75; unsat;0.22; unsat
../formulae/slent/slent_kaluza_1826_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1367_sink.smt2;0.01; sat;0.02; sat;0.03; sat;0.06; sat;0.06; sat;0.07; sat
../formulae/slent/slent_stranger_str_rep_2181_sink.smt2;TO;TO;0.04; sat;0.02; sat;0.03; sat;0.02; sat;0.14; sat
../formulae/slent/slent_kaluza_1151_sink.smt2;0.01; sat;0.02; sat;0.02; sat;0.05; sat;0.06; sat;0.07; sat
../formulae/slent/slent_kaluza_489_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_992_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_19767_sink.smt2;TO;TO;TO;TO;1.21; unsat;1.13; unsat;3.86; unsat;TO;TO
../formulae/slent/slent_kaluza_381_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_662_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_348_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_1373_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1235_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/slent/slent_stranger_str_rep_21024_sink.smt2;0.6; unsat;6.55; unsat;16.68; unsat;16.54; unsat;16.57; unsat;2.64; unsat
../formulae/slent/slent_kaluza_568_sink.smt2;0.02; sat;0.02; sat;0.03; sat;0.07; sat;0.07; sat;0.07; sat
../formulae/slent/slent_kaluza_274_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_935_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_104_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_618_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_332_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_1848_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1309_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_1623_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1664_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_20586_sink.smt2;0.02; unsat;0.06; unsat;0.77; unsat;0.79; unsat;0.7; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1980_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1949_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1452_sink.smt2;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_696_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_375_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_469_sink.smt2;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_719_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_233_sink.smt2;0.02; sat;0.01; sat;0.03; sat;43.69; sat;46.57; sat;45.39; sat
../formulae/slent/slent_kaluza_83_sink.smt2;0.01; sat;0.01; sat;0.03; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_8275_sink.smt2;TO;TO;TO;TO;0.08; sat;0.26; sat;0.34; sat;0.28; sat
../formulae/slent/slent_kaluza_1272_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1791_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_29552_sink.smt2;TO;TO;22.69; unsat;0.95; unsat;0.94; unsat;2.2; unsat;TO;TO
../formulae/slent/slent_stranger_str_rep_32927_sink.smt2;0.03; unsat;0.06; unsat;1.02; unsat;1.02; unsat;0.91; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1428_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_280_sink.smt2;0.02; unsat;0.06; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_30_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat
../formulae/slent/slent_kaluza_625_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat
../formulae/slent/slent_kaluza_139_sink.smt2;0.01; sat;0.03; sat;0.03; sat;0.06; sat;0.06; sat;0.07; sat
../formulae/slent/slent_kaluza_407_sink.smt2;0.0; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_7_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_24_sink.smt2;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
