name;noodler-4cdee77f-runtime;noodler-4cdee77f-version;noodler-4cdee77f-result;noodler-4cdee77f-time;noodler-4cdee77f-min-runtime;noodler-4cdee77f-min-version;noodler-4cdee77f-min-result;noodler-4cdee77f-min-time
../formulae/pyex-hard-z3-enum/smt/eq19926.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19927.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19928.txt.smt2;1.52; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19929.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1993.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19930.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19931.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq19932.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19933.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19934.txt.smt2;1.61; 4cdee77f; unsat; 0.07;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19935.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19936.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19937.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq19938.txt.smt2;1.54; 4cdee77f; unsat; 0.08;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19939.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq1994.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19940.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19941.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19942.txt.smt2;1.67; 4cdee77f; unsat; 0.09;1.66; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq19943.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19944.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19945.txt.smt2;1.58; 4cdee77f; unsat; 0.07;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19946.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19947.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19948.txt.smt2;1.56; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19949.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1995.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19950.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19951.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19952.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19953.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19954.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19955.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19956.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19957.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19958.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19959.txt.smt2;1.61; 4cdee77f; unsat; 0.09;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1996.txt.smt2;1.65; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq19960.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19961.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19962.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19963.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19964.txt.smt2;1.61; 4cdee77f; unsat; 0.07;1.62; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq19965.txt.smt2;1.64; 4cdee77f; unsat; 0.07;1.58; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq19966.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19967.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19968.txt.smt2;1.64; 4cdee77f; unsat; 0.1;1.64; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19969.txt.smt2;1.66; 4cdee77f; unsat; 0.1;1.66; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq1997.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq19970.txt.smt2;1.63; 4cdee77f; unsat; 0.1;1.68; 4cdee77f; unsat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq19971.txt.smt2;1.56; 4cdee77f; unsat; 0.1;1.65; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19972.txt.smt2;1.66; 4cdee77f; unsat; 0.1;1.59; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19973.txt.smt2;1.65; 4cdee77f; unsat; 0.1;1.69; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19974.txt.smt2;1.62; 4cdee77f; unsat; 0.1;1.59; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19975.txt.smt2;1.67; 4cdee77f; unsat; 0.1;1.59; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19976.txt.smt2;1.65; 4cdee77f; unsat; 0.1;1.65; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19977.txt.smt2;1.63; 4cdee77f; unsat; 0.1;1.63; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19978.txt.smt2;1.65; 4cdee77f; unsat; 0.1;1.67; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19979.txt.smt2;1.65; 4cdee77f; unsat; 0.1;1.62; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq1998.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq19980.txt.smt2;1.62; 4cdee77f; unsat; 0.1;1.7; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19981.txt.smt2;1.57; 4cdee77f; unsat; 0.11;1.63; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19982.txt.smt2;1.65; 4cdee77f; unsat; 0.1;1.61; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19983.txt.smt2;1.66; 4cdee77f; unsat; 0.1;1.57; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19984.txt.smt2;26.5; 4cdee77f; sat; 26.27;1.61; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19985.txt.smt2;48.98; 4cdee77f; sat; 50.15;1.61; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19986.txt.smt2;26.25; 4cdee77f; sat; 25.69;1.62; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19987.txt.smt2;49.49; 4cdee77f; sat; 49.88;1.65; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq19988.txt.smt2;1.63; 4cdee77f; unsat; 0.12;1.62; 4cdee77f; unsat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq19989.txt.smt2;1.66; 4cdee77f; unsat; 0.13;1.59; 4cdee77f; unsat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq1999.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq19990.txt.smt2;1.73; 4cdee77f; unsat; 0.12;1.64; 4cdee77f; unsat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq19991.txt.smt2;1.69; 4cdee77f; unsat; 0.12;1.63; 4cdee77f; unsat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq19992.txt.smt2;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/pyex-hard-z3-enum/smt/eq19993.txt.smt2;1.68; 4cdee77f; unsat; 0.12;1.66; 4cdee77f; unsat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq19994.txt.smt2;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/pyex-hard-z3-enum/smt/eq19995.txt.smt2;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/pyex-hard-z3-enum/smt/eq19996.txt.smt2;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/pyex-hard-z3-enum/smt/eq19997.txt.smt2;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/pyex-hard-z3-enum/smt/eq19998.txt.smt2;26.49; 4cdee77f; sat; 25.81;1.66; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq19999.txt.smt2;49.34; 4cdee77f; sat; 49.8;1.67; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq2.txt.smt2;1.65; 4cdee77f; unsat; 0.11;1.66; 4cdee77f; unsat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq20.txt.smt2;1.57; 4cdee77f; unsat; 0.1;1.66; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq200.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.55; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2000.txt.smt2;1.64; 4cdee77f; unsat; 0.07;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq20000.txt.smt2;1.82; 4cdee77f; unsat; 0.3;1.86; 4cdee77f; unsat; 0.29
../formulae/pyex-hard-z3-enum/smt/eq20001.txt.smt2;1.82; 4cdee77f; unsat; 0.29;1.85; 4cdee77f; unsat; 0.32
../formulae/pyex-hard-z3-enum/smt/eq20002.txt.smt2;1.86; 4cdee77f; unsat; 0.3;1.79; 4cdee77f; unsat; 0.29
../formulae/pyex-hard-z3-enum/smt/eq20003.txt.smt2;1.82; 4cdee77f; unsat; 0.29;1.78; 4cdee77f; unsat; 0.29
../formulae/pyex-hard-z3-enum/smt/eq20004.txt.smt2;1.86; 4cdee77f; unsat; 0.32;1.88; 4cdee77f; unsat; 0.3
../formulae/pyex-hard-z3-enum/smt/eq20005.txt.smt2;1.8; 4cdee77f; unsat; 0.3;1.89; 4cdee77f; unsat; 0.3
../formulae/pyex-hard-z3-enum/smt/eq20006.txt.smt2;26.29; 4cdee77f; sat; 25.73;1.59; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq20007.txt.smt2;49.46; 4cdee77f; sat; 49.8;1.69; 4cdee77f; sat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq20008.txt.smt2;26.48; 4cdee77f; sat; 25.83;1.62; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq20009.txt.smt2;49.44; 4cdee77f; sat; 49.84;1.68; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq2001.txt.smt2;TO;TO;TO;TO;1.63; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq20010.txt.smt2;26.47; 4cdee77f; sat; 25.81;1.62; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq20011.txt.smt2;49.13; 4cdee77f; sat; 49.62;1.58; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq20012.txt.smt2;1.61; 4cdee77f; unsat; 0.11;1.63; 4cdee77f; unsat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq20013.txt.smt2;1.63; 4cdee77f; unsat; 0.1;1.59; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq20014.txt.smt2;TO;TO;TO;TO;6.43; 4cdee77f; sat; 5.02
../formulae/pyex-hard-z3-enum/smt/eq20015.txt.smt2;TO;TO;TO;TO;5.83; 4cdee77f; sat; 4.38
../formulae/pyex-hard-z3-enum/smt/eq20016.txt.smt2;1.57; 4cdee77f; unsat; 0.1;1.63; 4cdee77f; unsat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq20017.txt.smt2;1.6; 4cdee77f; unsat; 0.1;1.63; 4cdee77f; unsat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq20018.txt.smt2;1.62; 4cdee77f; unsat; 0.1;1.67; 4cdee77f; unsat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq20019.txt.smt2;1.7; 4cdee77f; unsat; 0.11;1.64; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq2002.txt.smt2;37.11; 4cdee77f; sat; 36.86;1.65; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq20020.txt.smt2;1.66; 4cdee77f; unsat; 0.11;1.63; 4cdee77f; unsat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq20021.txt.smt2;1.56; 4cdee77f; unsat; 0.11;1.61; 4cdee77f; unsat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq20022.txt.smt2;1.64; 4cdee77f; unsat; 0.11;1.62; 4cdee77f; unsat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq20023.txt.smt2;1.62; 4cdee77f; unsat; 0.11;1.63; 4cdee77f; unsat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq20024.txt.smt2;1.66; 4cdee77f; unsat; 0.11;1.66; 4cdee77f; unsat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq20025.txt.smt2;1.68; 4cdee77f; unsat; 0.11;1.67; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq20026.txt.smt2;1.63; 4cdee77f; unsat; 0.11;1.61; 4cdee77f; unsat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq20027.txt.smt2;1.62; 4cdee77f; unsat; 0.11;1.65; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq2003.txt.smt2;19.94; 4cdee77f; sat; 19.08;1.61; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq2004.txt.smt2;31.35; 4cdee77f; sat; 30.98;1.64; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq2005.txt.smt2;1.6; 4cdee77f; unsat; 0.07;1.58; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq2006.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq2007.txt.smt2;1.68; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2008.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.68; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2009.txt.smt2;47.59; 4cdee77f; sat; 47.79;1.67; 4cdee77f; sat; 0.14
../formulae/pyex-hard-z3-enum/smt/eq201.txt.smt2;1.67; 4cdee77f; unsat; 0.09;1.7; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2010.txt.smt2;29.74; 4cdee77f; sat; 29.33;1.7; 4cdee77f; sat; 0.15
../formulae/pyex-hard-z3-enum/smt/eq2011.txt.smt2;27.29; 4cdee77f; sat; 26.78;1.66; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq2012.txt.smt2;18.09; 4cdee77f; sat; 17.23;1.68; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq2013.txt.smt2;1.55; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2014.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.68; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2015.txt.smt2;1.66; 4cdee77f; unsat; 0.09;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2016.txt.smt2;1.64; 4cdee77f; unsat; 0.09;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2017.txt.smt2;1.63; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2018.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.58; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2019.txt.smt2;1.66; 4cdee77f; unsat; 0.09;1.62; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq202.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2020.txt.smt2;1.6; 4cdee77f; unsat; 0.09;1.64; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2021.txt.smt2;TO;TO;TO;TO;1.7; 4cdee77f; sat; 0.2
../formulae/pyex-hard-z3-enum/smt/eq2022.txt.smt2;TO;TO;TO;TO;1.74; 4cdee77f; sat; 0.26
../formulae/pyex-hard-z3-enum/smt/eq2023.txt.smt2;TO;TO;TO;TO;1.73; 4cdee77f; sat; 0.21
../formulae/pyex-hard-z3-enum/smt/eq2024.txt.smt2;TO;TO;TO;TO;1.7; 4cdee77f; sat; 0.2
../formulae/pyex-hard-z3-enum/smt/eq2025.txt.smt2;TO;TO;TO;TO;1.71; 4cdee77f; sat; 0.17
../formulae/pyex-hard-z3-enum/smt/eq2026.txt.smt2;TO;TO;TO;TO;1.66; 4cdee77f; sat; 0.2
../formulae/pyex-hard-z3-enum/smt/eq2027.txt.smt2;TO;TO;TO;TO;1.79; 4cdee77f; sat; 0.25
../formulae/pyex-hard-z3-enum/smt/eq2028.txt.smt2;TO;TO;TO;TO;1.8; 4cdee77f; sat; 0.25
../formulae/pyex-hard-z3-enum/smt/eq2029.txt.smt2;TO;TO;TO;TO;1.99; 4cdee77f; sat; 0.44
../formulae/pyex-hard-z3-enum/smt/eq203.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2030.txt.smt2;TO;TO;TO;TO;1.99; 4cdee77f; sat; 0.47
../formulae/pyex-hard-z3-enum/smt/eq2031.txt.smt2;1.6; 4cdee77f; unsat; 0.09;1.57; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2032.txt.smt2;1.56; 4cdee77f; unsat; 0.09;1.6; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2033.txt.smt2;1.61; 4cdee77f; unsat; 0.09;1.57; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2034.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2035.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2036.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2037.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2038.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2039.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq204.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2040.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.56; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2041.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq2042.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2043.txt.smt2;1.61; 4cdee77f; unsat; 0.09;1.58; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2044.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2045.txt.smt2;1.59; 4cdee77f; unsat; 0.09;1.56; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2046.txt.smt2;1.64; 4cdee77f; unsat; 0.09;1.62; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2047.txt.smt2;1.63; 4cdee77f; unsat; 0.1;1.6; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2048.txt.smt2;1.6; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2049.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.66; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq205.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2050.txt.smt2;1.64; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq2051.txt.smt2;1.67; 4cdee77f; unsat; 0.1;1.66; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq2052.txt.smt2;1.61; 4cdee77f; unsat; 0.09;1.62; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2053.txt.smt2;1.61; 4cdee77f; unsat; 0.09;1.58; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2054.txt.smt2;TO;TO;TO;TO;1.72; 4cdee77f; sat; 0.2
../formulae/pyex-hard-z3-enum/smt/eq2055.txt.smt2;TO;TO;TO;TO;1.78; 4cdee77f; sat; 0.25
../formulae/pyex-hard-z3-enum/smt/eq2056.txt.smt2;TO;TO;TO;TO;1.7; 4cdee77f; sat; 0.17
../formulae/pyex-hard-z3-enum/smt/eq2057.txt.smt2;TO;TO;TO;TO;1.74; 4cdee77f; sat; 0.19
../formulae/pyex-hard-z3-enum/smt/eq2058.txt.smt2;TO;TO;TO;TO;1.72; 4cdee77f; sat; 0.21
../formulae/pyex-hard-z3-enum/smt/eq2059.txt.smt2;TO;TO;TO;TO;1.7; 4cdee77f; sat; 0.26
../formulae/pyex-hard-z3-enum/smt/eq206.txt.smt2;1.55; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2060.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.6; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2061.txt.smt2;TO;TO;TO;TO;1.81; 4cdee77f; sat; 0.27
../formulae/pyex-hard-z3-enum/smt/eq2062.txt.smt2;TO;TO;TO;TO;1.96; 4cdee77f; sat; 0.44
../formulae/pyex-hard-z3-enum/smt/eq2063.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq2064.txt.smt2;1.61; 4cdee77f; unsat; 0.09;1.64; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2065.txt.smt2;1.6; 4cdee77f; unsat; 0.09;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2066.txt.smt2;1.65; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2067.txt.smt2;1.66; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq2068.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.66; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq2069.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq207.txt.smt2;1.63; 4cdee77f; unsat; 0.07;1.58; 4cdee77f; unsat; 0.07
