name;cvc4-runtime;cvc4-result;cvc5-runtime;cvc5-result;retro-runtime;retro-result;noodler-1c71b61d-min-runtime;noodler-1c71b61d-min-version;noodler-1c71b61d-min-result;noodler-1c71b61d-min-time;z3-runtime;z3-result;z3strRE-runtime;z3strRE-result;sloth-runtime;sloth-result;ostrich-runtime;ostrich-result;woorpje-runtime;woorpje-result;noodler-c69385be-min-runtime;noodler-c69385be-min-version;noodler-c69385be-min-result;noodler-c69385be-min-time
../formulae/woorpje/smt/03_track_130.smt;0.02; sat;0.12; sat;0.2; sat;TO;TO;TO;TO;0.01; sat;3.53; sat;7.25; sat;3.78; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_131.smt;0.02; sat;0.31; sat;0.2; sat;TO;TO;TO;TO;0.12; sat;3.76; sat;26.4; sat;TO;TO;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_132.smt;0.03; sat;0.19; sat;0.21; sat;TO;TO;TO;TO;0.51; sat;0.2; sat;TO;TO;4.15; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_133.smt;0.04; sat;0.06; sat;0.19; sat;TO;TO;TO;TO;0.03; sat;0.02; sat;4.34; sat;10.15; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_134.smt;0.03; sat;0.13; sat;0.2; sat;4.9; 1c71b61d; sat; 3.48;0.01; sat;0.01; sat;5.04; sat;TO;TO;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_135.smt;0.03; sat;0.11; sat;0.2; sat;TO;TO;TO;TO;0.02; sat;0.02; sat;4.84; sat;4.68; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_136.smt;0.05; sat;0.25; sat;0.19; sat;TO;TO;TO;TO;0.25; sat;0.07; sat;TO;TO;7.23; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_137.smt;0.02; sat;0.19; sat;0.18; sat;TO;TO;TO;TO;0.04; sat;1.5; sat;10.7; sat;TO;TO;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_138.smt;0.06; sat;0.44; sat;0.19; sat;TO;TO;TO;TO;0.14; sat;0.03; sat;23.57; sat;TO;TO;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_139.smt;0.03; sat;0.93; sat;0.23; sat;TO;TO;TO;TO;0.43; sat;0.11; sat;TO;TO;TO;TO;0.11; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_14.smt;0.01; unsat;0.01; unsat;0.19; sat;1.54; 1c71b61d; unsat; 0.03;0.02; unsat;0.01; unsat;2.05; sat;1.84; unsat;ERR;ERR;1.58; c69385be; unsat; 0.03
../formulae/woorpje/smt/03_track_140.smt;0.05; sat;0.37; sat;0.2; sat;TO;TO;TO;TO;0.04; sat;24.46; sat;19.98; sat;TO;TO;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_141.smt;0.02; sat;0.04; sat;0.18; sat;1.7; 1c71b61d; sat; 0.19;0.04; sat;0.12; sat;2.68; sat;4.19; sat;0.01; sat;1.69; c69385be; sat; 0.2
../formulae/woorpje/smt/03_track_142.smt;0.08; sat;0.84; sat;0.19; sat;TO;TO;TO;TO;0.14; sat;18.54; sat;TO;TO;7.43; sat;0.08; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_143.smt;0.03; sat;0.85; sat;0.21; sat;TO;TO;TO;TO;0.03; sat;3.23; sat;TO;TO;TO;TO;0.09; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_144.smt;0.01; sat;0.02; sat;0.2; sat;1.54; 1c71b61d; sat; 0.04;0.02; sat;0.02; sat;2.06; sat;2.18; sat;0.01; sat;1.6; c69385be; sat; 0.05
../formulae/woorpje/smt/03_track_145.smt;0.04; sat;1.31; sat;0.19; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.3; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_146.smt;0.02; sat;0.34; sat;0.2; sat;TO;TO;TO;TO;0.07; sat;51.42; sat;30.63; sat;4.95; sat;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_147.smt;0.02; sat;0.03; sat;0.2; sat;1.62; 1c71b61d; sat; 0.11;0.02; sat;0.01; sat;2.64; sat;3.11; sat;0.01; sat;2.22; c69385be; sat; 0.73
../formulae/woorpje/smt/03_track_148.smt;0.03; sat;0.05; sat;0.17; sat;4.61; 1c71b61d; sat; 3.19;0.07; sat;0.04; sat;2.63; sat;2.51; sat;0.0; sat;4.57; c69385be; sat; 3.12
../formulae/woorpje/smt/03_track_149.smt;0.04; sat;0.12; sat;0.2; sat;TO;TO;TO;TO;0.02; sat;0.02; sat;14.02; sat;4.49; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_15.smt;0.01; unsat;0.0; unsat;0.19; sat;1.53; 1c71b61d; unsat; 0.05;0.0; unsat;0.01; unsat;2.75; sat;2.14; unsat;TO;TO;1.55; c69385be; unsat; 0.05
../formulae/woorpje/smt/03_track_150.smt;0.03; sat;0.32; sat;0.2; sat;TO;TO;TO;TO;0.06; sat;2.43; sat;12.07; sat;TO;TO;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_151.smt;TO;TO;TO;TO;0.19; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;3.65; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_152.smt;0.05; sat;0.91; sat;0.19; sat;TO;TO;TO;TO;0.05; sat;TO;TO;TO;TO;TO;TO;1.81; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_153.smt;0.05; sat;0.83; sat;0.22; sat;TO;TO;TO;TO;0.03; sat;0.03; sat;TO;TO;25.84; sat;0.05; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_154.smt;0.05; sat;TO;TO;0.18; sat;TO;TO;TO;TO;1.68; sat;0.46; sat;28.48; sat;5.63; sat;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_155.smt;0.02; sat;0.65; sat;0.2; sat;TO;TO;TO;TO;0.23; sat;3.19; sat;TO;TO;TO;TO;0.05; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_156.smt;0.01; sat;0.8; sat;0.2; sat;TO;TO;TO;TO;1.56; sat;1.69; sat;TO;TO;TO;TO;0.14; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_157.smt;0.04; sat;0.4; sat;0.21; unsat;TO;TO;TO;TO;0.04; sat;0.03; sat;TO;TO;TO;TO;0.05; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_158.smt;0.02; sat;0.13; sat;0.21; sat;TO;TO;TO;TO;0.41; sat;0.07; sat;10.53; sat;TO;TO;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_159.smt;0.02; sat;0.06; sat;0.21; sat;TO;TO;TO;TO;0.05; sat;0.03; sat;3.58; sat;TO;TO;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_16.smt;0.0; unsat;0.0; unsat;0.21; sat;1.52; 1c71b61d; unsat; 0.04;0.01; unsat;0.02; unsat;2.55; sat;2.05; unsat;TO;TO;1.56; c69385be; unsat; 0.04
../formulae/woorpje/smt/03_track_160.smt;0.03; sat;0.08; sat;0.21; sat;26.6; 1c71b61d; sat; 25.15;0.18; sat;0.05; sat;4.12; sat;5.1; sat;0.01; sat;26.16; c69385be; sat; 24.73
../formulae/woorpje/smt/03_track_161.smt;0.02; sat;0.1; sat;0.19; sat;TO;TO;TO;TO;0.03; sat;0.03; sat;4.52; sat;3.99; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_162.smt;0.03; sat;0.13; sat;0.22; sat;TO;TO;TO;TO;0.39; sat;0.82; sat;5.02; sat;4.63; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_163.smt;0.04; sat;0.32; sat;0.2; sat;TO;TO;TO;TO;2.44; sat;0.03; sat;12.1; sat;5.35; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_164.smt;0.04; sat;0.16; sat;0.2; sat;TO;TO;TO;TO;0.27; sat;0.03; sat;8.37; sat;9.03; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_165.smt;0.03; sat;0.18; sat;0.22; sat;TO;TO;TO;TO;0.07; sat;5.31; sat;12.57; sat;12.59; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_166.smt;0.02; sat;0.41; sat;0.23; sat;TO;TO;TO;TO;0.09; sat;0.03; sat;TO;TO;50.33; sat;0.05; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_167.smt;0.03; sat;0.43; sat;0.2; sat;TO;TO;TO;TO;0.17; sat;0.26; sat;TO;TO;TO;TO;0.04; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_168.smt;0.04; sat;0.28; sat;0.19; sat;TO;TO;TO;TO;0.22; sat;0.38; sat;16.67; sat;TO;TO;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_169.smt;0.05; sat;0.48; sat;0.31; sat;TO;TO;TO;TO;0.86; sat;1.92; sat;TO;TO;13.45; sat;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_17.smt;0.01; unsat;0.0; unsat;0.19; sat;1.56; 1c71b61d; unsat; 0.03;0.02; unsat;0.01; unsat;2.11; sat;1.88; unsat;ERR;ERR;1.58; c69385be; unsat; 0.03
../formulae/woorpje/smt/03_track_170.smt;0.02; sat;0.49; sat;0.21; sat;TO;TO;TO;TO;1.55; sat;0.07; sat;47.98; sat;TO;TO;0.05; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_171.smt;0.02; sat;0.31; sat;0.19; sat;TO;TO;TO;TO;TO;TO;2.99; sat;15.01; sat;TO;TO;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_172.smt;0.08; sat;0.33; sat;0.2; sat;TO;TO;TO;TO;0.09; sat;0.03; sat;13.3; sat;TO;TO;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_173.smt;0.07; sat;0.27; sat;0.2; unsat;TO;TO;TO;TO;0.09; sat;0.64; sat;20.94; sat;TO;TO;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_174.smt;0.03; sat;1.58; sat;0.21; sat;TO;TO;TO;TO;0.78; sat;2.24; sat;TO;TO;TO;TO;0.23; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_175.smt;0.04; sat;0.43; sat;0.18; sat;TO;TO;TO;TO;4.08; sat;0.4; sat;21.66; sat;TO;TO;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_176.smt;0.04; sat;0.31; sat;0.18; sat;TO;TO;TO;TO;0.37; sat;0.02; sat;11.8; sat;5.69; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_177.smt;0.03; sat;0.31; sat;0.2; sat;TO;TO;TO;TO;0.06; sat;9.32; sat;14.05; sat;TO;TO;0.04; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_178.smt;0.04; sat;0.37; sat;0.21; sat;TO;TO;TO;TO;0.02; sat;0.5; sat;32.35; sat;TO;TO;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_179.smt;0.03; sat;0.2; sat;0.2; sat;TO;TO;TO;TO;TO;TO;0.03; sat;9.09; sat;TO;TO;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_18.smt;0.01; unsat;0.01; unsat;ERR;ERR;1.56; 1c71b61d; unsat; 0.04;0.01; unsat;0.01; unsat;2.6; sat;2.2; unsat;ERR;ERR;1.52; c69385be; unsat; 0.04
../formulae/woorpje/smt/03_track_180.smt;0.02; sat;0.12; sat;ERR;ERR;TO;TO;TO;TO;0.03; sat;0.02; sat;5.32; sat;6.72; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_181.smt;0.03; sat;0.11; sat;0.22; sat;3.69; 1c71b61d; sat; 2.23;0.39; sat;0.03; sat;5.72; sat;TO;TO;0.01; sat;3.74; c69385be; sat; 2.29
../formulae/woorpje/smt/03_track_182.smt;TO;TO;TO;TO;0.18; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.06; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_183.smt;0.02; sat;0.17; sat;0.2; sat;TO;TO;TO;TO;0.35; sat;0.02; sat;14.21; sat;TO;TO;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_184.smt;0.03; sat;0.07; sat;0.18; unsat;TO;TO;TO;TO;0.02; sat;0.01; sat;5.63; sat;4.2; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_185.smt;0.02; sat;0.04; sat;0.2; sat;1.6; 1c71b61d; sat; 0.11;0.02; sat;0.01; sat;2.76; sat;2.83; sat;0.01; sat;1.66; c69385be; sat; 0.18
../formulae/woorpje/smt/03_track_186.smt;0.03; sat;0.25; sat;0.2; sat;TO;TO;TO;TO;0.05; sat;TO;TO;11.89; sat;6.17; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_187.smt;0.03; sat;1.58; sat;0.2; sat;TO;TO;TO;TO;TO;TO;0.4; sat;TO;TO;8.93; sat;0.18; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_188.smt;0.02; sat;0.04; sat;0.21; sat;2.09; 1c71b61d; sat; 0.61;0.01; sat;0.02; sat;2.74; sat;2.83; sat;0.01; sat;2.2; c69385be; sat; 0.67
../formulae/woorpje/smt/03_track_189.smt;0.03; sat;0.8; sat;0.19; sat;TO;TO;TO;TO;0.52; sat;0.04; sat;TO;TO;TO;TO;0.09; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_19.smt;0.0; unsat;0.0; unsat;0.22; sat;1.53; 1c71b61d; unsat; 0.06;0.0; unsat;0.01; unsat;30.68; unsat;2.5; unsat;TO;TO;1.58; c69385be; unsat; 0.06
../formulae/woorpje/smt/03_track_190.smt;0.06; sat;0.36; sat;0.18; sat;TO;TO;TO;TO;0.1; sat;0.04; sat;22.62; sat;TO;TO;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_191.smt;0.07; sat;0.5; sat;0.17; sat;TO;TO;TO;TO;10.56; sat;TO;TO;TO;TO;TO;TO;0.24; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_192.smt;0.03; sat;0.49; sat;0.18; sat;TO;TO;TO;TO;0.1; sat;16.23; sat;TO;TO;TO;TO;0.09; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_193.smt;0.04; sat;0.25; sat;0.21; sat;TO;TO;TO;TO;0.05; sat;0.02; sat;26.22; sat;TO;TO;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_194.smt;0.02; sat;0.04; sat;0.21; sat;1.61; 1c71b61d; sat; 0.08;0.01; sat;0.01; sat;2.67; sat;3.47; sat;0.0; sat;1.55; c69385be; sat; 0.08
../formulae/woorpje/smt/03_track_195.smt;0.16; sat;0.54; sat;0.25; sat;TO;TO;TO;TO;0.17; sat;0.07; sat;TO;TO;48.29; sat;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_196.smt;0.08; sat;0.97; sat;0.19; sat;TO;TO;TO;TO;0.57; sat;18.2; sat;TO;TO;11.86; sat;0.07; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_197.smt;0.02; sat;0.02; sat;0.19; sat;TO;TO;TO;TO;0.02; sat;0.02; sat;2.63; sat;3.68; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_198.smt;0.02; sat;0.03; sat;0.19; sat;1.58; 1c71b61d; sat; 0.08;0.02; sat;0.01; sat;2.47; sat;3.3; sat;0.01; sat;1.58; c69385be; sat; 0.08
../formulae/woorpje/smt/03_track_199.smt;0.03; sat;0.7; sat;0.19; sat;TO;TO;TO;TO;0.21; sat;0.02; sat;TO;TO;TO;TO;0.21; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_2.smt;0.01; unsat;0.01; unsat;0.21; unsat;1.6; 1c71b61d; unsat; 0.08;0.02; unsat;0.01; unsat;TO;TO;3.06; unsat;TO;TO;1.59; c69385be; unsat; 0.08
../formulae/woorpje/smt/03_track_20.smt;0.0; unsat;0.01; unsat;0.21; sat;1.53; 1c71b61d; unsat; 0.06;0.01; unsat;0.01; unsat;TO;TO;2.52; unsat;TO;TO;1.57; c69385be; unsat; 0.07
../formulae/woorpje/smt/03_track_200.smt;0.03; sat;2.13; sat;0.21; sat;TO;TO;TO;TO;TO;TO;TO;TO;11.28; OOM;TO;TO;0.2; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_21.smt;0.01; unsat;0.01; unsat;0.22; sat;1.55; 1c71b61d; unsat; 0.07;0.01; unsat;0.01; unsat;12.04; sat;2.71; unsat;TO;TO;1.55; c69385be; unsat; 0.07
../formulae/woorpje/smt/03_track_22.smt;0.01; unsat;0.01; unsat;0.2; sat;1.53; 1c71b61d; unsat; 0.06;0.01; unsat;0.01; unsat;12.7; unsat;2.36; unsat;TO;TO;1.54; c69385be; unsat; 0.06
../formulae/woorpje/smt/03_track_23.smt;0.01; unsat;0.01; unsat;0.22; sat;1.51; 1c71b61d; unsat; 0.06;0.0; unsat;0.01; unsat;7.89; sat;2.51; unsat;TO;TO;1.55; c69385be; unsat; 0.06
../formulae/woorpje/smt/03_track_24.smt;0.01; unsat;0.01; unsat;ERR;ERR;1.52; 1c71b61d; unsat; 0.04;0.01; unsat;0.01; unsat;6.54; sat;2.23; unsat;TO;TO;1.52; c69385be; unsat; 0.04
../formulae/woorpje/smt/03_track_25.smt;0.0; unsat;0.01; unsat;0.19; sat;1.65; 1c71b61d; unsat; 0.08;0.01; unsat;0.01; unsat;TO;TO;2.72; unsat;TO;TO;1.6; c69385be; unsat; 0.07
../formulae/woorpje/smt/03_track_26.smt;0.01; unsat;0.01; unsat;0.25; sat;1.6; 1c71b61d; unsat; 0.09;0.02; unsat;0.01; unsat;TO;TO;2.93; unsat;TO;TO;1.63; c69385be; unsat; 0.09
../formulae/woorpje/smt/03_track_27.smt;0.0; unsat;0.02; unsat;0.18; sat;1.6; 1c71b61d; unsat; 0.11;0.01; unsat;0.01; unsat;7.7; OOM;3.21; unsat;TO;TO;1.62; c69385be; unsat; 0.11
../formulae/woorpje/smt/03_track_28.smt;0.01; unsat;0.01; unsat;0.2; unsat;1.59; 1c71b61d; unsat; 0.1;0.01; unsat;0.01; unsat;TO;TO;4.48; unsat;TO;TO;1.62; c69385be; unsat; 0.1
../formulae/woorpje/smt/03_track_29.smt;0.01; unsat;0.01; unsat;0.19; sat;1.59; 1c71b61d; unsat; 0.07;0.01; unsat;0.0; unsat;TO;TO;2.67; unsat;TO;TO;1.65; c69385be; unsat; 0.07
../formulae/woorpje/smt/03_track_3.smt;0.01; unsat;0.0; unsat;0.22; sat;1.6; 1c71b61d; unsat; 0.09;0.02; unsat;0.01; unsat;TO;TO;3.4; unsat;TO;TO;1.57; c69385be; unsat; 0.09
../formulae/woorpje/smt/03_track_30.smt;0.01; unsat;0.01; unsat;0.19; sat;1.63; 1c71b61d; unsat; 0.08;0.01; unsat;0.0; unsat;TO;TO;3.04; unsat;TO;TO;1.63; c69385be; unsat; 0.08
../formulae/woorpje/smt/03_track_31.smt;0.01; unsat;0.01; unsat;0.19; sat;1.58; 1c71b61d; unsat; 0.07;0.01; unsat;0.01; unsat;42.08; sat;2.57; unsat;TO;TO;1.57; c69385be; unsat; 0.07
../formulae/woorpje/smt/03_track_32.smt;0.01; unsat;0.01; unsat;0.2; sat;1.65; 1c71b61d; unsat; 0.11;0.01; unsat;0.01; unsat;TO;TO;3.18; unsat;TO;TO;1.63; c69385be; unsat; 0.11
../formulae/woorpje/smt/03_track_33.smt;0.01; unsat;0.01; unsat;0.2; sat;1.61; 1c71b61d; unsat; 0.09;0.02; unsat;0.01; unsat;TO;TO;2.81; unsat;TO;TO;1.61; c69385be; unsat; 0.09
../formulae/woorpje/smt/03_track_34.smt;0.01; unsat;0.0; unsat;0.23; sat;1.62; 1c71b61d; unsat; 0.08;0.01; unsat;0.01; unsat;TO;TO;2.8; unsat;TO;TO;1.63; c69385be; unsat; 0.09
../formulae/woorpje/smt/03_track_35.smt;0.01; unsat;0.01; unsat;0.2; sat;1.58; 1c71b61d; unsat; 0.09;0.01; unsat;0.01; unsat;TO;TO;2.91; unsat;TO;TO;1.62; c69385be; unsat; 0.09
../formulae/woorpje/smt/03_track_36.smt;0.01; unsat;0.02; unsat;0.21; sat;1.62; 1c71b61d; unsat; 0.1;0.01; unsat;0.01; unsat;TO;TO;3.17; unsat;TO;TO;1.63; c69385be; unsat; 0.1
../formulae/woorpje/smt/03_track_37.smt;0.01; unsat;0.01; unsat;0.2; unsat;1.61; 1c71b61d; unsat; 0.07;0.01; unsat;0.01; unsat;TO;TO;2.69; unsat;TO;TO;1.59; c69385be; unsat; 0.07
../formulae/woorpje/smt/03_track_38.smt;0.01; unsat;0.01; unsat;0.23; sat;1.56; 1c71b61d; unsat; 0.06;0.01; unsat;0.0; unsat;TO;TO;2.65; unsat;TO;TO;1.61; c69385be; unsat; 0.06
../formulae/woorpje/smt/03_track_39.smt;0.01; unsat;0.01; unsat;0.22; unsat;1.57; 1c71b61d; unsat; 0.08;0.01; unsat;0.01; unsat;TO;TO;3.33; unsat;TO;TO;1.57; c69385be; unsat; 0.08
../formulae/woorpje/smt/03_track_4.smt;0.01; unsat;0.01; unsat;0.19; sat;1.58; 1c71b61d; unsat; 0.09;0.01; unsat;0.01; unsat;39.24; sat;3.49; unsat;TO;TO;1.59; c69385be; unsat; 0.09
../formulae/woorpje/smt/03_track_40.smt;0.01; unsat;0.01; unsat;0.23; sat;1.58; 1c71b61d; unsat; 0.08;0.01; unsat;0.01; unsat;TO;TO;2.95; unsat;TO;TO;1.65; c69385be; unsat; 0.08
../formulae/woorpje/smt/03_track_41.smt;0.02; unsat;0.01; unsat;0.21; sat;1.57; 1c71b61d; unsat; 0.06;0.01; unsat;0.01; unsat;25.21; unsat;2.48; unsat;TO;TO;1.63; c69385be; unsat; 0.07
../formulae/woorpje/smt/03_track_42.smt;0.01; unsat;0.01; unsat;0.2; sat;1.53; 1c71b61d; unsat; 0.07;0.01; unsat;0.01; unsat;TO;TO;2.65; unsat;TO;TO;1.6; c69385be; unsat; 0.07
../formulae/woorpje/smt/03_track_43.smt;0.01; unsat;0.0; unsat;0.2; sat;1.54; 1c71b61d; unsat; 0.07;0.0; unsat;0.01; unsat;2.53; sat;2.11; unsat;TO;TO;1.57; c69385be; unsat; 0.05
../formulae/woorpje/smt/03_track_44.smt;0.01; unsat;0.01; unsat;0.23; sat;1.59; 1c71b61d; unsat; 0.1;0.02; unsat;0.0; unsat;TO;TO;3.25; unsat;TO;TO;1.58; c69385be; unsat; 0.1
../formulae/woorpje/smt/03_track_45.smt;TO;TO;TO;TO;0.42; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;4.07; unsat;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_46.smt;TO;TO;TO;TO;0.19; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_47.smt;TO;TO;TO;TO;0.18; sat;TO;TO;TO;TO;0.11; sat;0.05; sat;TO;TO;9.55; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_48.smt;TO;TO;TO;TO;0.21; sat;TO;TO;TO;TO;TO;TO;TO;TO;29.29; sat;TO;TO;0.17; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_49.smt;TO;TO;TO;TO;0.19; sat;TO;TO;TO;TO;0.07; sat;0.04; sat;TO;TO;TO;TO;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_5.smt;0.01; unsat;0.01; unsat;0.2; sat;1.59; 1c71b61d; unsat; 0.08;0.0; unsat;0.0; unsat;TO;TO;3.08; unsat;TO;TO;1.6; c69385be; unsat; 0.07
../formulae/woorpje/smt/03_track_50.smt;TO;TO;TO;TO;0.2; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;3.11; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_51.smt;TO;TO;TO;TO;0.18; sat;TO;TO;TO;TO;2.65; sat;TO;TO;20.36; sat;5.37; sat;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_52.smt;TO;TO;TO;TO;0.21; sat;TO;TO;TO;TO;0.05; sat;2.1; sat;3.92; sat;TO;TO;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_53.smt;0.03; sat;0.1; sat;0.18; sat;TO;TO;TO;TO;0.41; sat;47.5; sat;3.67; sat;4.68; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_54.smt;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;5.82; sat;16.37; unsat;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_55.smt;TO;TO;TO;TO;0.2; sat;29.17; 1c71b61d; sat; 27.97;0.06; sat;0.04; sat;4.25; sat;6.32; sat;0.01; sat;30.03; c69385be; sat; 28.92
../formulae/woorpje/smt/03_track_56.smt;0.02; sat;0.14; sat;0.2; sat;TO;TO;TO;TO;0.1; sat;0.12; sat;6.08; sat;4.44; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_57.smt;TO;TO;TO;TO;0.19; unsat;TO;TO;TO;TO;0.09; sat;0.06; sat;17.36; sat;TO;TO;0.03; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_58.smt;TO;TO;TO;TO;0.2; sat;TO;TO;TO;TO;TO;TO;TO;TO;10.1; sat;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_59.smt;TO;TO;TO;TO;0.2; sat;TO;TO;TO;TO;0.42; sat;1.3; sat;13.44; sat;TO;TO;0.07; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_6.smt;0.0; unsat;0.01; unsat;0.19; sat;1.64; 1c71b61d; unsat; 0.08;0.01; unsat;0.01; unsat;TO;TO;3.41; unsat;TO;TO;1.56; c69385be; unsat; 0.08
../formulae/woorpje/smt/03_track_60.smt;TO;TO;TO;TO;0.22; sat;TO;TO;TO;TO;TO;TO;TO;TO;26.2; sat;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_61.smt;TO;TO;TO;TO;0.32; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_62.smt;TO;TO;TO;TO;0.17; unsat;TO;TO;TO;TO;0.1; sat;0.1; sat;17.37; sat;6.73; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_63.smt;TO;TO;TO;TO;0.18; sat;TO;TO;TO;TO;3.46; sat;1.11; sat;13.48; sat;TO;TO;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_64.smt;TO;TO;TO;TO;0.21; sat;28.55; 1c71b61d; sat; 27.74;0.09; sat;0.06; sat;4.61; sat;10.72; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/03_track_65.smt;TO;TO;TO;TO;0.19; sat;TO;TO;TO;TO;TO;TO;TO;TO;45.42; sat;TO;TO;1.57; sat;TO;TO;TO;TO
